index,class,steps_to_anomaly,dev,dev_normed_by_std,running_dev_w_5,running_dev_w_30,running_dev_w_100,running_mean_w_5,running_mean_w_30,running_mean_w_100,type
91240,anomaly,0,0.011823663348661076,2.128635985984497,-2.9999999999998778e-05,0.034764666666666666,0.0123014,0.02273,0.05752466666666667,0.0350614,collective
91241,anomaly,0,0.012993663348661076,2.339273250439755,-0.0007600000000000003,0.031765,0.011264099999999999,0.02317,0.055695,0.0351941,collective
91242,anomaly,0,0.011743663348661075,2.1142334379875565,0.0004600000000000021,0.031110333333333337,0.012643500000000002,0.02314,0.053790333333333336,0.0353235,collective
91243,anomaly,0,0.009573663348661077,1.72356432357054,0.0023420000000000003,0.03138566666666667,0.014935900000000002,0.022852,0.05189566666666667,0.0354459,collective
91244,anomaly,0,0.011673663348661078,2.1016312084902338,-0.00011200000000000446,0.02743633333333333,0.012975999999999998,0.022497999999999997,0.05004633333333333,0.035586,collective
91245,anomaly,0,0.013323663348661077,2.3986837609271356,-0.001461999999999998,0.024204,0.011486199999999998,0.022798000000000002,0.048464,0.0357462,collective
91246,anomaly,0,0.012043663348661077,2.1682429929760842,-0.0003720000000000008,0.023910666666666663,0.012920300000000003,0.022608,0.046890666666666664,0.0359003,collective
91247,anomaly,0,0.010603663348661077,1.9089971290311516,0.0008400000000000005,0.023580999999999994,0.014497400000000004,0.02238,0.045120999999999994,0.036037400000000004,collective
91248,anomaly,0,0.014683663348661077,2.6435270768751273,-0.0022180000000000012,0.017912666666666664,0.010591199999999999,0.023402,0.043532666666666664,0.0362112,collective
91249,anomaly,0,0.014433663348661077,2.5985191143846875,-0.0014160000000000006,0.016572,0.011008899999999999,0.023954,0.041942,0.0363789,collective
91250,anomaly,0,0.011673663348661078,2.1016312084902338,0.0010139999999999975,0.017675,0.013722899999999993,0.023624,0.040285,0.036332899999999994,collective
91251,anomaly,0,0.013293663348661078,2.393282805428283,-0.00035600000000000215,0.014342999999999995,0.012080899999999999,0.023874,0.038572999999999996,0.0363109,collective
91252,anomaly,0,0.010823663348661078,1.9486041360227389,0.002158,0.015025999999999998,0.014521399999999997,0.023918000000000002,0.036786,0.0362814,collective
91253,anomaly,0,0.011783663348661077,2.121434711986027,0.0006180000000000005,0.012370000000000003,0.013540399999999998,0.023338,0.03509,0.0362604,collective
91254,anomaly,0,0.012263663348661075,2.207849999967671,-0.00029599999999999765,0.00998333333333333,0.013041300000000006,0.022904,0.03318333333333333,0.036241300000000004,collective
91255,anomaly,0,0.010133663348661075,1.8243821595491247,0.0015259999999999996,0.01018566666666667,0.015142700000000002,0.022595999999999998,0.03125566666666667,0.0362127,collective
91256,anomaly,0,0.010643663348661075,1.9161984030296215,0.0004860000000000003,0.007667000000000004,0.014617599999999998,0.022066,0.029247000000000002,0.036197599999999996,collective
91257,anomaly,0,0.010203663348661076,1.836984389046448,0.0008020000000000006,0.006191666666666665,0.015038100000000006,0.021942,0.027331666666666664,0.036178100000000005,collective
91258,anomaly,0,0.010573663348661078,1.903596173532299,0.00018999999999999573,0.0037446666666666635,0.014640199999999999,0.021699999999999997,0.025254666666666665,0.0361502,collective
91259,anomaly,0,0.011823663348661076,2.128635985984497,-0.0011479999999999997,0.0004483333333333353,0.0133718,0.021612,0.023208333333333334,0.0361318,collective
91260,anomaly,0,0.006523663348661076,1.1744671811871756,0.003429999999999999,0.005151333333333331,0.0185975,0.02089,0.02261133333333333,0.0360575,collective
91261,anomaly,0,0.007413663348661078,1.3346955276531414,0.0018939999999999999,0.004083666666666666,0.017667799999999994,0.020244,0.022433666666666668,0.036017799999999996,collective
91262,anomaly,0,0.0077736633486610775,1.3995069936393745,0.0010480000000000038,0.0035726666666666684,0.017258100000000002,0.019758000000000005,0.02228266666666667,0.0359681,collective
91263,anomaly,0,0.008183663348661078,1.4733200521236955,0.00016000000000000042,0.00304133333333333,0.016775,0.019280000000000002,0.02216133333333333,0.035895,collective
91264,anomaly,0,0.008843663348661076,1.592141073098456,-0.0010959999999999998,0.002315333333333336,0.0160077,0.018684,0.022095333333333335,0.0357877,collective
91265,anomaly,0,0.007883663348661077,1.4193104971351678,0.0001360000000000007,0.003112333333333335,0.0168717,0.018956,0.021932333333333335,0.0356917,collective
